"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://ten10.com/case-studies/quality-and-test-performance-health-check-for-investigative-software-provider/","text/html; charset=UTF-8","200","OK","Indexable","","Quality Engineering Health Check for Software Provider | Ten10","62","556","Read how our expert consultants completed a strategic review of the complete software development lifecycle for a investigative software provider.","146","937","","0","Quality and Test Performance Health Check for investigative software provider","77","How you can achieve the same results","36","Latest Insights","15","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/case-studies/quality-and-test-performance-health-check-for-investigative-software-provider/","","","","","","128229","33314","33314","12.762","","1789","255","7.016","57.753","Fairly Hard","9.676","2","2","","29","13","0","3.050","81","36","0","7","5","0","","","","","19fff874e1521e7cbeaa80652dc2f34f","0.062","","","","","en-GB","1.1","","","","","","https://ten10.com/case-studies/quality-and-test-performance-health-check-for-investigative-software-provider/","2026-02-03 09:55:36"
"https://ten10.com/blog/how-much-are-software-bugs-costing-you/","text/html; charset=UTF-8","200","OK","Indexable","","How much are software bugs costing you? | Ten10","47","448","Discover the hidden costs of software bugs and learn effective strategies to improve your development process and safeguard your budget.","136","884","","0","How much are software bugs costing you?","39","Examining the cost of software bug detection in development","59","People also ask","15","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/blog/how-much-are-software-bugs-costing-you/","","","","","","128197","33769","33769","12.936","","1814","262","6.924","57.610","Fairly Hard","9.605","2","2","","30","14","0","3.290","84","41","0","8","6","0","","","","","e9c81b3d08a8b0f6aa96d8eacf180953","0.276","","","","","en-GB","1.1","","","","","","https://ten10.com/blog/how-much-are-software-bugs-costing-you/","2026-02-03 09:55:36"
"https://ten10.com/blog/regression-testing-metrics-how-to-measure-success/","text/html; charset=UTF-8","200","OK","Indexable","","Regression testing metrics: How to measure success | Ten10","58","539","Learn the essential regression testing metrics to track, from defect detection to test flakiness. Use data to improve your QA process and prove its value.","154","958","","0","Regression testing metrics: How to measure success","50","Key regression testing metrics to track","39","Frequently Asked Questions","26","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/blog/regression-testing-metrics-how-to-measure-success/","","","","","","131281","35173","35173","13.474","","2030","314","6.465","55.036","Fairly Hard","10.583","2","2","","23","5","0","1.170","83","35","0","7","5","0","","","","","223d95368ca1a95a378ee35e55e95eda","0.065","","","","","en-GB","1.1","","","","","","https://ten10.com/blog/regression-testing-metrics-how-to-measure-success/","2026-02-03 09:55:37"
"https://ten10.com/ai-powered-robotic-process-automation-intelligent-automation-in-retail/","text/html; charset=UTF-8","200","OK","Indexable","","AI-Powered Robotic Process Automation (Intelligent Automation) in Retail | Ten10","80","720","Learn how AI-powered automation can transform Retail companies, eliminating errors and making them more responsive and efficient.","129","854","","0","AI-Powered Robotic Process Automation (Intelligent Automation) in Retail Businesses","83","Transform Your Retail Company with Intelligent and Robotic Process Automation","77","Key Benefits of Retail Automation","33","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/ai-powered-robotic-process-automation-intelligent-automation-in-retail/","","","","","","155183","39634","39634","15.183","","1240","192","6.458","30.261","Hard","6.240","2","1","","23","9","0","2.110","80","37","0","7","5","0","","","","","b1f73077ae32b91ac5d88e7a487bcd70","0.339","","","","","en-GB","1.1","","","","","","https://ten10.com/ai-powered-robotic-process-automation-intelligent-automation-in-retail/","2026-02-03 09:55:37"
"https://ten10.com/ai-powered-robotic-process-automation-intelligent-automation-in-healthcare/","text/html; charset=UTF-8","200","OK","Indexable","","AI-Powered Robotic Process Automation (Intelligent Automation) in Healthcare | Ten10","84","767","Learn how AI-powered automation can transform Healthcare organisations, eliminating errors and making them more efficient.","122","805","","0","AI-Powered Robotic Process Automation (Intelligent Automation) in Healthcare","76","Transforming the Healthcare Industry with Intelligent Automaton and Robotic Process Automation (RPA)","100","Key Benefits of Automation in Healthcare","40","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/ai-powered-robotic-process-automation-intelligent-automation-in-healthcare/","","","","","","160427","41010","41010","15.710","","1540","236","6.525","34.857","Hard","7.381","2","1","","22","8","0","1.880","78","35","0","7","5","0","","","","","5eb8f968bec55b5758761858cd0e7fb1","0.333","","","","","en-GB","1.1","","","","","","https://ten10.com/ai-powered-robotic-process-automation-intelligent-automation-in-healthcare/","2026-02-03 09:55:38"
"https://ten10.com/blog/explained-the-role-of-a-business-analyst-in-the-software-development-lifecycle/","text/html; charset=UTF-8","200","OK","Indexable","","Explained: The role of a Business Analyst in the SDLC | Ten10","61","540","See how a Business Analyst can help an organisation bridge the gap between its goals and the technology it needs to achieve them.","129","834","","0","Explained: The role of a Business Analyst in the Software Development Lifecycle","79","Planning phase: Setting the foundation for success","50","Analysis phase: Defining requirements and goals","47","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/blog/explained-the-role-of-a-business-analyst-in-the-software-development-lifecycle/","","","","","","129343","33017","33017","12.648","","1585","249","6.365","44.091","Hard","8.923","2","2","","21","6","0","1.410","79","35","0","7","5","0","","","","","d228e370433f5fec179d29ab360f6f08","0.020","","","","","en-GB","1.1","","","","","","https://ten10.com/blog/explained-the-role-of-a-business-analyst-in-the-software-development-lifecycle/","2026-02-03 09:55:38"
"https://ten10.com/insights/?_sft_category=case-studies","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Insights | Ten10","16","142","Read Ten10's expert insights, including blogs, webinars and whitepapers from our technical consultants across a wide range of industries.","137","870","","0","Insights","8","Learn more","10","Helping Vision RCL design an accessible website for all users","61","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/insights/","","","","","","128981","31967","31967","12.246","","795","177","4.492","38.397","Hard","4.924","2","1","","20","5","0","1.170","80","42","0","7","5","0","","","","","325cac0d7905c6e7a7d2abe03022f786","0.332","","","","","en-GB","1.1","","","","","","https://ten10.com/insights/?_sft_category=case-studies","2026-02-03 09:55:38"
"https://ten10.com/blog/meet-our-academy-consultants-james-forcer/","text/html; charset=UTF-8","200","OK","Indexable","","Meet our Academy Consultants - James Forcer | Ten10","51","486","Learn how James applies his Ten10 Tech Academy training every day in the busy world of Public Sector service desk work.","119","778","","0","Meet our Academy Consultants – James Forcer","43","Learn how James applies the knowledge he gained during Ten10 Tech Academy training every day in the busy world of Public Sector service desk work","145","Bring new talent into your organisation without having to wait","62","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/blog/meet-our-academy-consultants-james-forcer/","","","","","","124738","32884","32884","12.597","","1554","205","7.580","68.321","Normal","8.114","2","2","","22","7","0","1.640","80","35","0","7","5","0","","","","","56405d93f9f957427a057c937216fd71","0.366","","","","","en-GB","1.1","","","","","","https://ten10.com/blog/meet-our-academy-consultants-james-forcer/","2026-02-03 09:55:39"
"https://ten10.com/consultancy/software-testing-services/data-testing/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","3","","3","3","0","0.700","0","0","0","0","0","0","","","","","","0.351","","https://ten10.com/consultancy/software-testing-quality-assurance-services/data-testing/","HTTP Redirect","","","1.1","","","","","","https://ten10.com/consultancy/software-testing-services/data-testing/","2026-02-03 09:55:39"
"https://ten10.com/case-studies/how-adopting-an-agile-approach-reduced-regression-testing-time-by-70/","text/html; charset=UTF-8","200","OK","Indexable","","Case Study: Reducing regression testing time by 70% | Ten10","59","537","Read how we helped a major online B2B retailer transition from a manual, functional regression testing process to an Agile delivery methodology.","144","916","","0","How adopting an Agile approach reduced regression testing time by 70%","69","Latest Insights","15","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/case-studies/how-adopting-an-agile-approach-reduced-regression-testing-time-by-70/","","","","","","128694","33753","33753","12.930","","1872","258","7.256","55.940","Fairly Hard","10.063","2","2","","25","9","0","2.110","79","36","0","7","5","0","","","","","aab4fdb198c36922bbf37231092d5d0d","0.336","","","","","en-GB","1.1","","","","","","https://ten10.com/case-studies/how-adopting-an-agile-approach-reduced-regression-testing-time-by-70/","2026-02-03 09:55:39"
"https://ten10.com/blog/five-essential-agentic-automation-questions/","text/html; charset=UTF-8","200","OK","Indexable","","Five essential agentic automation questions | Ten10","51","461","Thinking of implementing agentic automation? Before you do, ask yourself these essential questions to set yourself up for success.","130","829","","0","Five essential agentic automation questions","43","Thinking of implementing agentic automation into your organisation? Before you do, ask yourself these essential questions","121","Question 1 – Where are your greatest opportunities for optimisation?","68","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/blog/five-essential-agentic-automation-questions/","","","","","","125833","33634","33634","12.885","","1937","290","6.679","44.613","Hard","11.004","2","2","","626","305","0","71.600","82","36","0","7","5","0","","","","","ac29fc9251676790d546e03b2ea74cb1","0.017","","","","","en-GB","1.1","","","","","","https://ten10.com/blog/five-essential-agentic-automation-questions/","2026-02-03 09:55:39"
"https://ten10.com/blog/meet-our-academy-consultants-ore/","text/html; charset=UTF-8","200","OK","Indexable","","Meet our Academy Consultants - Ore | Ten10","42","394","Learn how Ore got into her role in Quality Assurance within the finance sector, thanks to her work and training in the Ten10 Academy.","133","840","","0","Meet our Academy Consultants – Ore","34","Learn how Ore got into her role in Quality Assurance within the finance sector, thanks to her work and training in the Ten10 Academy","132","Bring new talent into your organisation without having to wait","62","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/blog/meet-our-academy-consultants-ore/","","","","","","126947","33817","33817","12.955","","1935","258","7.500","55.905","Fairly Hard","10.483","2","2","","21","6","0","1.410","80","35","0","7","5","0","","","","","c13025ec1b840487a3d0384ac013f825","0.012","","","","","en-GB","1.1","","","","","","https://ten10.com/blog/meet-our-academy-consultants-ore/","2026-02-03 09:55:40"
"https://ten10.com/ai-powered-robotic-process-automation-intelligent-automation-in-legal/","text/html; charset=UTF-8","200","OK","Indexable","","AI-Powered Robotic Process Automation (Intelligent Automation) in Legal | Ten10","79","718","Learn how AI-powered automation can transform Legal firms, eliminating errors, making them more efficient and accelerating compliance checks.","141","926","","0","AI-Powered Robotic Process Automation (Intelligent Automation) in Legal","71","Transform Your Legal Department with Intelligent Automation and Robotic Process Automation","90","Key Benefits of Legal Sector Automation","39","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/ai-powered-robotic-process-automation-intelligent-automation-in-legal/","","","","","","154925","39535","39535","15.145","","1222","189","6.466","37.095","Hard","6.029","2","1","","24","10","0","2.350","77","34","0","7","5","0","","","","","cb41a713cc55a6970f0b96754fd87b27","0.369","","","","","en-GB","1.1","","","","","","https://ten10.com/ai-powered-robotic-process-automation-intelligent-automation-in-legal/","2026-02-03 09:55:40"
"https://ten10.com/blog/how-generative-ai-is-changing-software-testing/","text/html; charset=UTF-8","200","OK","Indexable","","How Generative AI is changing software testing | Ten10","54","490","Discover how GenAI is revolutionising software testing, its key strengths, limitations, and how organisations can utilise it.","125","762","","0","How Generative AI is changing software testing","46","Strengths of Generative AI in software testing","46","Risks, limitations and challenges of GenAI in QA","48","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/blog/how-generative-ai-is-changing-software-testing/","","","","","","125448","33252","33252","12.738","","1639","245","6.690","41.478","Hard","9.548","2","2","","20","5","0","1.170","81","36","0","7","5","0","","","","","8e1dbd16b12475886823ef0b3c4c6ea7","0.335","","","","","en-GB","1.1","","","","","","https://ten10.com/blog/how-generative-ai-is-changing-software-testing/","2026-02-03 09:55:40"
"https://ten10.com/blog/how-business-analysis-drives-innovation/","text/html; charset=UTF-8","200","OK","Indexable","","How business analysis drives innovation | Ten10","47","430","Learn how business analysis can be a game-changer for your business and drive new development lifecycle changes and innovations.","128","847","","0","How business analysis drives innovation","39","How we provide effective Business Analysis","42","Latest Insights","15","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/blog/how-business-analysis-drives-innovation/","","","","","","124536","32541","32541","12.466","","1496","242","6.182","37.977","Hard","8.859","2","2","","21","6","0","1.410","80","35","0","7","5","0","","","","","adefe0b22f4398c73235181aa81503ba","0.030","","","","","en-GB","1.1","","","","","","https://ten10.com/blog/how-business-analysis-drives-innovation/","2026-02-03 09:55:41"
"https://ten10.com/webinars/platform-engineering-modernising-legacy-infrastructure/","text/html; charset=UTF-8","200","OK","Indexable","","Webinar: Modernising legacy infrastructure | Ten10","50","450","Learn how platform engineering can modernise your organisation's legacy infrastructure and streamline processes with Ten10's free webinar.","138","897","","0","How platform engineering plays a pivotal role in modernising legacy infrastructure","82","Gain expert insight in the world of platform engineering and the role it can play in transforming your business","111","Work with experienced platform engineering consultants","54","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/webinars/platform-engineering-modernising-legacy-infrastructure/","","","","","","118679","30260","30260","11.592","","799","132","6.053","50.126","Fairly Hard","5.145","2","2","","21","6","0","1.410","79","35","0","7","5","0","","","","","1c408f7642bea4b0d7ea9b1507862e28","0.444","","","","","en-GB","1.1","","","","","","https://ten10.com/webinars/platform-engineering-modernising-legacy-infrastructure/","2026-02-03 09:55:41"
"https://ten10.com/blog/how-to-make-regression-testing-faster-and-easier/","text/html; charset=UTF-8","200","OK","Indexable","","How to make regression testing faster and easier | Ten10","56","505","Learn how to overcome common bottlenecks with innovation and data-driven optimisation to make your regression testing faster and more efficient.","144","941","","0","How to make regression testing faster and easier","48","Best practices for accelerating regression testing","50","People also ask","15","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/blog/how-to-make-regression-testing-faster-and-easier/","","","","","","125039","32834","32834","12.578","","1416","217","6.525","45.709","Hard","8.315","2","2","","20","5","0","1.170","82","38","0","7","5","0","","","","","a9c71aef2be204334d9e10e1ee61a26f","0.016","","","","","en-GB","1.1","","","","","","https://ten10.com/blog/how-to-make-regression-testing-faster-and-easier/","2026-02-03 09:55:41"
"https://ten10.com/category/podcast/","text/html; charset=UTF-8","200","OK","Indexable","","Podcast Archives | Ten10","24","225","Hear the latest insights and expert advice straight from our consultants by listening to the Ten Minutes with Ten10 podcast.","124","782","","0","Podcast","7","Posts pagination","16","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/category/podcast/","https://ten10.com/category/podcast/page/2/","","","","","119650","27889","27889","10.684","","613","109","5.624","47.936","Hard","4.161","2","2","","70","28","0","6.570","97","39","0","7","5","0","","","","","14a0749472388bb961cd168badad050d","0.026","","","","","en-GB","1.1","","","","","","https://ten10.com/category/podcast/","2026-02-03 09:55:42"
"https://ten10.com/blog/how-to-build-an-agentic-ai-opportunity-pipeline/","text/html; charset=UTF-8","200","OK","Indexable","","How to build an agentic AI opportunity pipeline | Ten10","55","482","Successful agentic AI programs rely on a flow of impactful processes to automate. Use these steps to improve your opportunity pipeline.","135","863","","0","How to build an agentic AI opportunity pipeline","47","1. Engage departments and showcase capabilities","47","2. Streamline opportunity submission","36","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/blog/how-to-build-an-agentic-ai-opportunity-pipeline/","","","","","","127195","32959","32959","12.626","","1369","227","6.031","34.542","Hard","8.270","2","2","","20","5","0","1.170","81","36","0","7","5","0","","","","","a9d7a6eec48e84917ade2a2eecba26c","0.024","","","","","en-GB","1.1","","","","","","https://ten10.com/blog/how-to-build-an-agentic-ai-opportunity-pipeline/","2026-02-03 09:55:42"
"https://ten10.com/ai-powered-robotic-process-automation-intelligent-automation-in-utilities-and-energy-operations/","text/html; charset=UTF-8","200","OK","Indexable","","AI-Powered Robotic Process Automation (Intelligent Automation) in Utilities and Energy Operations | Ten10","105","941","Learn how AI-powered automation can transform Utilities & Energy organisations, eliminating human errors and making them more efficient.","136","889","","0","AI-Powered Robotic Process Automation (Intelligent Automation) in Utilities and Energy Operations","97","Upgrade Outdated Utilities & Energy Operations","46","Key Benefits of Automation in Utilities and Energy Operations","61","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/ai-powered-robotic-process-automation-intelligent-automation-in-utilities-and-energy-operations/","","","","","","167818","42713","42713","16.363","","1897","298","6.366","23.949","Very Hard","8.813","2","1","","22","8","0","1.880","79","36","0","7","5","0","","","","","144573b4602b3e5bca80068151eecd2e","0.357","","","","","en-GB","1.1","","","","","","https://ten10.com/ai-powered-robotic-process-automation-intelligent-automation-in-utilities-and-energy-operations/","2026-02-03 09:55:41"
"https://ten10.com/blog/what-is-cognitive-automation/","text/html; charset=UTF-8","200","OK","Indexable","","What is cognitive automation and when should you use it? | Ten10","64","584","Looking for automation opportunities? Discover how cognitive process automation works and how it can be implemented in your organisation.","137","898","","0","What is cognitive automation and when should you use it?","56","Understand the difference between process and cognitive automation before deciding which to implement in your organisation","122","People also ask","15","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/blog/what-is-cognitive-automation/","","","","","","129556","34797","34797","13.330","","2077","333","6.237","33.952","Hard","11.902","2","2","","626","305","0","71.600","81","35","0","7","5","0","","","","","370843a183fb690ae698ac5d7a0cd51","0.023","","","","","en-GB","1.1","","","","","","https://ten10.com/blog/what-is-cognitive-automation/","2026-02-03 09:55:42"
"https://ten10.com/whitepapers/how-to-scale-ai/","text/html; charset=UTF-8","200","OK","Indexable","","Escaping pilot purgatory: How to scale AI from sandbox to success | Ten10","73","662","67% of AI pilots fail to scale. Discover why projects get stuck in ""Pilot Purgatory"" and how CIOs can build the MLOps foundation for success.","141","877","","0","Escaping pilot purgatory: How to scale AI from sandbox to success","65","Quick summary","13","The ‘coin flip’ of AI success","29","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/whitepapers/how-to-scale-ai/","","","","","","131415","34992","34992","13.405","","1729","270","6.404","50.120","Fairly Hard","9.216","2","2","","626","305","0","71.600","79","32","0","11","8","0","","","","","53c9dbba69bb96688a7bff5d100aa8e3","0.072","","","","","en-GB","1.1","","","","","","https://ten10.com/whitepapers/how-to-scale-ai/","2026-02-03 09:55:42"
"https://ten10.com/case-studies/identifying-over-800k-of-savings-through-automation/","text/html; charset=UTF-8","200","OK","Indexable","","Identifying over £800k of savings through automation | Ten10","60","545","Read how we helped an Energy supplier identify opportunities to save over 41,500 manual hours and £800k by implementing RPA.","124","821","","0","Identifying over £800k of savings through automation","52","The Goal","8","Our RPA Discovery Phase identified:","35","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/case-studies/identifying-over-800k-of-savings-through-automation/","","","","","","126679","32504","32504","12.452","","1216","201","6.050","44.226","Hard","7.250","2","2","","22","7","0","1.640","80","35","0","7","5","0","","","","","a6ffe10c6c2a9b3017059dadf0df0cb","0.024","","","","","en-GB","1.1","","","","","","https://ten10.com/case-studies/identifying-over-800k-of-savings-through-automation/","2026-02-03 09:55:42"
"https://ten10.com/blog/ai-handle-with-care/","text/html; charset=UTF-8","200","OK","Indexable","","AI - Handle with care | Ten10","29","253","Ten10's Chief Academy Officer, Ash Gawthorp, discusses why AI technology bring exciting possibilities but should be handled with caution.","137","877","","0","AI – Handle with care","21","Latest Insights","15","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/blog/ai-handle-with-care/","","","","","","120122","31641","31641","12.121","","1320","190","6.947","61.347","Normal","7.535","2","2","","23","7","0","1.640","78","35","0","9","7","0","","","","","dc64811c2c980e0fa2dccfe283c0a756","0.343","","","","","en-GB","1.1","","","","","","https://ten10.com/blog/ai-handle-with-care/","2026-02-03 09:55:42"
"https://ten10.com/category/blog/","text/html; charset=UTF-8","200","OK","Indexable","","Blog Archives | Ten10","21","191","Get expert insights from a consultancy team with decades of experience, including e-guides, webinars, whitepapers and case studies of Ten10's previous work.","156","1006","","0","Blog","4","Posts pagination","16","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/category/blog/","https://ten10.com/category/blog/page/2/","","","","","119468","27999","27999","10.726","","611","106","5.764","48.815","Hard","4.123","2","2","","457","222","0","52.110","97","39","0","7","5","0","","","","","6b1d6007d5d15fc97e359d41013b356b","0.047","","","","","en-GB","1.1","","","","","","https://ten10.com/category/blog/","2026-02-03 09:55:43"
"https://ten10.com/academy/","text/html; charset=UTF-8","200","OK","Indexable","","Academy Training | Ten10","24","231","Ten10’s Academy, the technology training institute, gives new talent hands-on technology training across the engineering lifecycle, including DevOps & RPA.","155","986","","0","Academy Training","16","Train to become a high-calibre Academy Consultant","49","Meet our Academy Talent and Wellbeing Team","42","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/academy/","","","","","","119003","30073","30073","11.520","","837","133","6.293","48.936","Hard","5.362","2","1","","28","14","0","3.290","65","28","0","7","5","0","","","","","e6ee02b3963587a34f48a60e0a7010da","0.350","","","","","en-GB","1.1","","","","","","https://ten10.com/academy/","2026-02-03 09:55:42"
"https://ten10.com/ai-powered-robotic-process-automation-intelligent-automation-in-the-public-sector/","text/html; charset=UTF-8","200","OK","Indexable","","AI-Powered Robotic Process Automation (Intelligent Automation) in the Public Sector | Ten10","91","820","Learn how AI-powered automation can transform Public Sector organisations, eliminating human errors and making them more efficient.","131","866","","0","AI-Powered Robotic Process Automation (Intelligent Automation) in the Public Sector","83","Transforming the Public Sector with Intelligent Automaton and Robotic Process Automation (RPA)","94","Key Benefits of Automation in Public Sector","43","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/ai-powered-robotic-process-automation-intelligent-automation-in-the-public-sector/","","","","","","160048","41029","41029","15.717","","1573","246","6.394","28.563","Very Hard","7.595","2","1","","24","10","0","2.350","78","35","0","7","5","0","","","","","e3c6ed584b6920287dd966bb639e4763","0.336","","","","","en-GB","1.1","","","","","","https://ten10.com/ai-powered-robotic-process-automation-intelligent-automation-in-the-public-sector/","2026-02-03 09:55:43"
"https://ten10.com/insights/?sf_paged=2","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Insights | Ten10","16","142","Read Ten10's expert insights, including blogs, webinars and whitepapers from our technical consultants across a wide range of industries.","137","870","","0","Insights","8","Learn more","10","Data integrity and its importance in the AI-driven SDLC","55","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/insights/","","","","","","128649","31969","31969","12.247","","799","182","4.390","43.344","Hard","4.881","2","1","","20","4","0","0.940","82","42","0","7","5","0","","","","","b0d513c8efdc09d9edd1147a480f9f5a","0.351","","","","","en-GB","1.1","","","","","","https://ten10.com/insights/?sf_paged=2","2026-02-03 09:55:43"
"https://ten10.com/insights/?sf_paged=3","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Insights | Ten10","16","142","Read Ten10's expert insights, including blogs, webinars and whitepapers from our technical consultants across a wide range of industries.","137","870","","0","Insights","8","Learn more","10","Shift happens: Ewan’s journey from energy technician and chef to joining Ten10","78","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/insights/","","","","","","128397","31959","31959","12.243","","781","173","4.514","39.877","Hard","4.813","2","1","","21","5","0","1.170","83","43","0","7","5","0","","","","","594a50b7357c04c3b22e10e91e549dda","0.321","","","","","en-GB","1.1","","","","","","https://ten10.com/insights/?sf_paged=3","2026-02-03 09:55:43"
"https://ten10.com/insights/?sf_paged=26","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Insights | Ten10","16","142","Read Ten10's expert insights, including blogs, webinars and whitepapers from our technical consultants across a wide range of industries.","137","870","","0","Insights","8","Learn more","10","Managed testing: Delivering increased confidence and consistency","64","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/insights/","","","","","","116593","30136","30136","11.545","","661","131","5.046","49.536","Hard","4.476","2","1","","41","26","0","6.100","71","32","0","7","5","0","","","","","43bbad5205fe9d00ba2783dedbf58032","0.312","","","","","en-GB","1.1","","","","","","https://ten10.com/insights/?sf_paged=26","2026-02-03 09:55:43"
"https://ten10.com/blog/recruit-train-deploy-how-does-it-work/","text/html; charset=UTF-8","200","OK","Indexable","","Recruit-Train-Deploy – How does it work? | Ten10","48","434","The technology sector is facing a monumental recruitment challenge. Learn how the Recruit-Train-Deploy model is the future.","123","794","","0","Recruit-Train-Deploy – How does it work?","40","Learn how the Recruit-Train-Deploy model can solve your tech recruitment challenges","83","Let's talk...","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/blog/recruit-train-deploy-how-does-it-work/","","","","","","126638","33553","33553","12.854","","1710","250","6.840","58.695","Fairly Hard","9.399","2","2","","25","9","0","2.110","81","35","0","8","6","0","","","","","bbac6141b021aea94b84a862a06a3535","0.015","","","","","en-GB","1.1","","","","","","https://ten10.com/blog/recruit-train-deploy-how-does-it-work/","2026-02-03 09:55:44"
"https://ten10.com/consultancy/robotic-process-automation-services/rpa-360/","text/html; charset=UTF-8","200","OK","Indexable","","RPA 360 | Ten10","15","146","Ten10's bespoke RPA Consultancy Services provide customised automation solutions tailored to an organisation's specific needs.","126","821","","0","Robotic Process Automation (RPA) Consultancy","44","Delivery","8","Book a free RPA Discovery session today","39","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://ten10.com/consultancy/robotic-process-automation-services/rpa-360/","","","","","","156745","41164","41164","15.769","","1687","263","6.414","40.703","Hard","7.986","2","3","","19","4","0","0.940","75","30","0","7","5","0","","","","","4e8390e530f5252bf4d71e4815310c08","0.386","","","","","en-GB","1.1","","","","","","https://ten10.com/consultancy/robotic-process-automation-services/rpa-360/","2026-02-03 09:55:43"
